Entity,Day,COVID-19 doses (daily)
Africa,2023-04-03,422603.2
Africa,2023-04-04,422603.2
Africa,2023-04-05,422511.75
Africa,2023-04-06,422511.75
Africa,2023-04-07,422511.75
Africa,2023-04-08,422511.75
Africa,2023-04-09,422511.75
Africa,2023-04-10,381017.66
Africa,2023-04-11,381017.66
Africa,2023-04-12,381026.94
Africa,2023-04-13,381026.94
Africa,2023-04-14,381026.94
Africa,2023-04-15,381026.94
Africa,2023-04-16,381026.94
Africa,2023-04-17,336260.44
Africa,2023-04-18,336260.44
Africa,2023-04-19,336230.56
Africa,2023-04-20,336230.56
Africa,2023-04-21,336230.56
Africa,2023-04-22,336230.56
Africa,2023-04-23,336230.56
Africa,2023-04-24,462634.84
Africa,2023-04-25,462634.84
Africa,2023-04-26,432249.3
Africa,2023-04-27,432249.3
Africa,2023-04-28,432249.3
Africa,2023-04-29,432249.3
Africa,2023-04-30,432249.3
Africa,2023-05-01,458349.94
Africa,2023-05-02,458349.94
Africa,2023-05-03,458349.94
Africa,2023-05-04,458232.78
Africa,2023-05-05,458232.78
Africa,2023-05-06,458232.78
Africa,2023-05-07,458232.78
Africa,2023-05-08,1121263.6
Africa,2023-05-09,1121263.6
Africa,2023-05-10,1121302.1
Africa,2023-05-11,1121302.1
Africa,2023-05-12,1121302.1
Africa,2023-05-13,1121302.1
Africa,2023-05-14,1121302.1
Africa,2023-05-15,1116415.6
Africa,2023-05-16,1116415.6
Africa,2023-05-17,1116598.4
Africa,2023-05-18,1116598.4
Africa,2023-05-19,1116598.4
Africa,2023-05-20,1116598.4
Africa,2023-05-21,1116598.4
Africa,2023-05-22,1108383.8
Africa,2023-05-23,1099371.1
Africa,2023-05-24,1099200.1
Africa,2023-05-25,1099200.1
Africa,2023-05-26,1099200.1
Africa,2023-05-27,1099200.1
Africa,2023-05-28,1099200.1
Africa,2023-05-29,393683.88
Africa,2023-05-30,393683.88
Africa,2023-05-31,393633.47
Africa,2023-06-01,393633.47
Africa,2023-06-02,393633.47
Africa,2023-06-03,393633.47
Africa,2023-06-04,393633.47
Africa,2023-06-05,367582.53
Africa,2023-06-06,367582.53
Africa,2023-06-07,367571.8
Africa,2023-06-08,367571.8
Africa,2023-06-09,367571.8
Africa,2023-06-10,367571.8
Africa,2023-06-11,367571.8
Africa,2023-06-12,366523.8
Africa,2023-06-13,366523.8
Africa,2023-06-14,366513.94
Africa,2023-06-15,366513.94
Africa,2023-06-16,366513.94
Africa,2023-06-17,366513.94
Africa,2023-06-18,366513.94
Africa,2023-06-19,265129.88
Africa,2023-06-20,265129.88
Africa,2023-06-21,282108.44
Africa,2023-06-22,282108.44
Africa,2023-06-23,282108.44
Africa,2023-06-24,282108.44
Africa,2023-06-25,282108.44
Africa,2023-06-26,251110.22
Africa,2023-06-27,251110.22
Africa,2023-06-28,251110.22
Africa,2023-06-29,251110.22
Africa,2023-06-30,251110.22
Africa,2023-07-01,251110.22
Africa,2023-07-02,251110.22
Africa,2023-07-03,215791.53
Africa,2023-07-04,215791.53
Africa,2023-07-05,215791.53
Africa,2023-07-06,215791.53
Africa,2023-07-07,215791.53
Africa,2023-07-08,215791.53
Africa,2023-07-09,215791.53
Africa,2023-07-10,215791.53
Africa,2023-07-11,215791.53
Africa,2023-07-12,215791.53
Africa,2023-07-13,215791.53
Africa,2023-07-14,215791.53
Africa,2023-07-15,215791.53
Africa,2023-07-16,215791.53
Africa,2023-07-17,214715.67
Africa,2023-07-18,214715.67
Africa,2023-07-19,214715.67
Africa,2023-07-20,214715.67
Africa,2023-07-21,214715.67
Africa,2023-07-22,214715.67
Africa,2023-07-23,214715.67
Africa,2023-07-24,163653.22
Africa,2023-07-25,163653.22
Africa,2023-07-26,150723.16
Africa,2023-07-27,150723.16
Africa,2023-07-28,150723.16
Africa,2023-07-29,150723.16
Africa,2023-07-30,150723.16
Africa,2023-07-31,150465.92
Africa,2023-08-01,150465.92
Africa,2023-08-02,150465.92
Africa,2023-08-03,150465.92
Africa,2023-08-04,150465.92
Africa,2023-08-05,150465.92
Africa,2023-08-06,150465.92
Africa,2023-08-07,162074.83
Africa,2023-08-08,162074.83
Africa,2023-08-09,162074.83
Africa,2023-08-10,162074.83
Africa,2023-08-11,162074.83
Africa,2023-08-12,162074.83
Africa,2023-08-13,162074.83
Africa,2023-08-14,176626.97
Africa,2023-08-15,176626.97
Africa,2023-08-16,176626.97
Africa,2023-08-17,176626.97
Africa,2023-08-18,176626.97
Africa,2023-08-19,176626.97
Africa,2023-08-20,176626.97
Africa,2023-08-21,173846.7
Africa,2023-08-22,173846.7
Africa,2023-08-23,173846.7
Africa,2023-08-24,173846.7
Africa,2023-08-25,173846.7
Africa,2023-08-26,173846.7
Africa,2023-08-27,173846.7
Africa,2023-08-28,173832.6
Africa,2023-08-29,173832.6
Africa,2023-08-30,173832.6
Africa,2023-08-31,173832.6
Africa,2023-09-01,173832.6
Africa,2023-09-02,173832.6
Africa,2023-09-03,173832.6
Africa,2023-09-04,170591.48
Africa,2023-09-05,170591.48
Africa,2023-09-06,170591.48
Africa,2023-09-07,170591.48
Africa,2023-09-08,170591.48
Africa,2023-09-09,170591.48
Africa,2023-09-10,170591.48
Africa,2023-09-11,157883.52
Africa,2023-09-12,157883.52
Africa,2023-09-13,157883.52
Africa,2023-09-14,157883.52
Africa,2023-09-15,157883.52
Africa,2023-09-16,157883.52
Africa,2023-09-17,157883.52
Africa,2023-09-18,190984.67
Africa,2023-09-19,190984.67
Africa,2023-09-20,190984.67
Africa,2023-09-21,190984.67
Africa,2023-09-22,190984.67
Africa,2023-09-23,190984.67
Africa,2023-09-24,190984.67
Africa,2023-09-25,155201.5
Africa,2023-09-26,155201.5
Africa,2023-09-27,155201.5
Africa,2023-09-28,155201.5
Africa,2023-09-29,155201.5
Africa,2023-09-30,155201.5
Africa,2023-10-01,155201.5
Africa,2023-10-02,82982.055
Africa,2023-10-03,82982.055
Africa,2023-10-04,82982.055
Africa,2023-10-05,82982.055
Africa,2023-10-06,82982.055
Africa,2023-10-07,82982.055
Africa,2023-10-08,82982.055
Africa,2023-10-09,85272.14
Africa,2023-10-10,85272.14
Africa,2023-10-11,85272.14
Africa,2023-10-12,85272.14
Africa,2023-10-13,85272.14
Africa,2023-10-14,85272.14
Africa,2023-10-15,85272.14
Africa,2023-10-16,83187.32
Africa,2023-10-17,83187.32
Africa,2023-10-18,83187.32
Africa,2023-10-19,83187.32
Africa,2023-10-20,83187.32
Africa,2023-10-21,83187.32
Africa,2023-10-22,83187.32
Africa,2023-10-23,76767.02
Africa,2023-10-24,76767.02
Africa,2023-10-25,76767.02
Africa,2023-10-26,76767.02
Africa,2023-10-27,76767.02
Africa,2023-10-28,76767.02
Africa,2023-10-29,76767.02
Africa,2023-10-30,76767.02
Africa,2023-10-31,76767.02
Africa,2023-11-01,76767.02
Africa,2023-11-02,76767.02
Africa,2023-11-03,76767.02
Africa,2023-11-04,76767.02
Africa,2023-11-05,76767.02
Africa,2023-11-06,52894.688
Africa,2023-11-07,52894.688
Africa,2023-11-08,52894.688
Africa,2023-11-09,52894.688
Africa,2023-11-10,52894.688
Africa,2023-11-11,52894.688
Africa,2023-11-12,52894.688
Africa,2023-11-13,52858.47
Africa,2023-11-14,52858.47
Africa,2023-11-15,52858.47
Africa,2023-11-16,52858.47
Africa,2023-11-17,52858.47
Africa,2023-11-18,52858.47
Africa,2023-11-19,52858.47
Africa,2023-11-20,49545.582
Africa,2023-11-21,49545.582
Africa,2023-11-22,49545.582
Africa,2023-11-23,49545.582
Africa,2023-11-24,49545.582
Africa,2023-11-25,49545.582
Africa,2023-11-26,49545.582
Africa,2023-11-27,49545.582
Africa,2023-11-28,49545.582
Africa,2023-11-29,49545.582
Africa,2023-11-30,49545.582
Africa,2023-12-01,49545.582
Africa,2023-12-02,49545.582
Africa,2023-12-03,49545.582
Africa,2023-12-04,49545.582
Africa,2023-12-05,49545.582
Africa,2023-12-06,49545.582
Africa,2023-12-07,49545.582
Africa,2023-12-08,49545.582
Africa,2023-12-09,49545.582
Africa,2023-12-10,49545.582
Africa,2023-12-11,49545.582
Africa,2023-12-12,49545.582
Africa,2023-12-13,49545.582
Africa,2023-12-14,49545.582
Africa,2023-12-15,49545.582
Africa,2023-12-16,49545.582
Africa,2023-12-17,49545.582
Africa,2023-12-18,49545.582
Africa,2023-12-19,49545.582
Africa,2023-12-20,49545.582
Africa,2023-12-21,49545.582
Africa,2023-12-22,49545.582
Africa,2023-12-23,49545.582
Africa,2023-12-24,49545.582
Africa,2023-12-25,49545.582
Africa,2023-12-26,49545.582
Africa,2023-12-27,49545.582
Africa,2023-12-28,49545.582
Africa,2023-12-29,49545.582
Africa,2023-12-30,49545.582
Africa,2023-12-31,49545.582
Africa,2024-01-01,0
Africa,2024-01-02,0
Africa,2024-01-03,0
Africa,2024-01-04,0
Africa,2024-01-05,0
Africa,2024-01-06,0
Africa,2024-01-07,0
Africa,2024-01-08,0
Africa,2024-01-09,0
Africa,2024-01-10,0
Africa,2024-01-11,0
Africa,2024-01-12,0
Africa,2024-01-13,0
Africa,2024-01-14,0
Africa,2024-01-15,0
Africa,2024-01-16,0
Africa,2024-01-17,0
Africa,2024-01-18,0
Africa,2024-01-19,0
Africa,2024-01-20,0
Africa,2024-01-21,0
Africa,2024-01-22,0
Africa,2024-01-23,0
Africa,2024-01-24,0
Africa,2024-01-25,0
Africa,2024-01-26,0
Africa,2024-01-27,0
Africa,2024-01-28,0
Africa,2024-01-29,0
Africa,2024-01-30,0
Africa,2024-01-31,0
Africa,2024-02-01,0
Africa,2024-02-02,0
Africa,2024-02-03,0
Africa,2024-02-04,0
Africa,2024-02-05,0
Africa,2024-02-06,0
Africa,2024-02-07,0
Africa,2024-02-08,0
Africa,2024-02-09,0
Africa,2024-02-10,0
Africa,2024-02-11,0
Africa,2024-02-12,0
Africa,2024-02-13,0
Africa,2024-02-14,0
Africa,2024-02-15,0
Africa,2024-02-16,0
Africa,2024-02-17,0
Africa,2024-02-18,0
Africa,2024-02-19,0
Africa,2024-02-20,0
Africa,2024-02-21,0
Africa,2024-02-22,0
Africa,2024-02-23,0
Africa,2024-02-24,0
Africa,2024-02-25,0
Africa,2024-02-26,0
Africa,2024-02-27,0
Africa,2024-02-28,0
Africa,2024-02-29,0
Africa,2024-03-01,0
Africa,2024-03-02,0
Africa,2024-03-03,0
Africa,2024-03-04,0
Africa,2024-03-05,0
Africa,2024-03-06,0
Africa,2024-03-07,0
Africa,2024-03-08,0
Africa,2024-03-09,0
Africa,2024-03-10,0
Africa,2024-03-11,0
Africa,2024-03-12,0
Africa,2024-03-13,0
Africa,2024-03-14,0
Africa,2024-03-15,0
Africa,2024-03-16,0
Africa,2024-03-17,0
Africa,2024-03-18,0
Africa,2024-03-19,0
Africa,2024-03-20,0
Africa,2024-03-21,0
Africa,2024-03-22,0
Africa,2024-03-23,0
Africa,2024-03-24,0
Africa,2024-03-25,0
Africa,2024-03-26,0
Africa,2024-03-27,0
Africa,2024-03-28,0
Africa,2024-03-29,0
Africa,2024-03-30,0
Africa,2024-03-31,0
Africa,2024-04-01,0
Africa,2024-04-02,0
Africa,2024-04-03,0
Africa,2024-04-04,0
Africa,2024-04-05,0
Africa,2024-04-06,0
Africa,2024-04-07,0
Africa,2024-04-08,0
Africa,2024-04-09,0
Africa,2024-04-10,0
Africa,2024-04-11,0
Africa,2024-04-12,0
Africa,2024-04-13,0
Africa,2024-04-14,0
Africa,2024-04-15,0
Africa,2024-04-16,0
Africa,2024-04-17,0
Africa,2024-04-18,0
Africa,2024-04-19,0
Africa,2024-04-20,0
Africa,2024-04-21,0
Africa,2024-04-22,0
Africa,2024-04-23,0
Africa,2024-04-24,0
Africa,2024-04-25,0
Africa,2024-04-26,0
Africa,2024-04-27,0
Africa,2024-04-28,0
Africa,2024-04-29,0
Africa,2024-04-30,0
Africa,2024-05-01,0
Africa,2024-05-02,0
Africa,2024-05-03,0
Africa,2024-05-04,0
Africa,2024-05-05,0
Africa,2024-05-06,0
Africa,2024-05-07,0
Africa,2024-05-08,0
Africa,2024-05-09,0
Africa,2024-05-10,0
Africa,2024-05-11,0
Africa,2024-05-12,0
Africa,2024-05-13,0
Africa,2024-05-14,0
Africa,2024-05-15,0
Africa,2024-05-16,0
Africa,2024-05-17,0
Africa,2024-05-18,0
Africa,2024-05-19,0
Africa,2024-05-20,0
Africa,2024-05-21,0
Africa,2024-05-22,0
Africa,2024-05-23,0
Africa,2024-05-24,0
Africa,2024-05-25,0
Africa,2024-05-26,0
Africa,2024-05-27,0
Africa,2024-05-28,0
Africa,2024-05-29,0
Africa,2024-05-30,0
Africa,2024-05-31,0
Africa,2024-06-01,0
Africa,2024-06-02,0
Africa,2024-06-03,0
Africa,2024-06-04,0
Africa,2024-06-05,0
Africa,2024-06-06,0
Africa,2024-06-07,0
Africa,2024-06-08,0
Africa,2024-06-09,0
Africa,2024-06-10,0
Africa,2024-06-11,0
Africa,2024-06-12,0
Africa,2024-06-13,0
Africa,2024-06-14,0
Africa,2024-06-15,0
Africa,2024-06-16,0
Africa,2024-06-17,0
Africa,2024-06-18,0
Africa,2024-06-19,0
Africa,2024-06-20,0
Africa,2024-06-21,0
Africa,2024-06-22,0
Africa,2024-06-23,0
Africa,2024-06-24,0
Africa,2024-06-25,0
Africa,2024-06-26,0
Africa,2024-06-27,0
Africa,2024-06-28,0
Africa,2024-06-29,0
Africa,2024-06-30,0
Africa,2024-07-01,0
Africa,2024-07-02,0
Africa,2024-07-03,0
Africa,2024-07-04,0
Africa,2024-07-05,0
Africa,2024-07-06,0
Africa,2024-07-07,0
Africa,2024-07-08,0
Africa,2024-07-09,0
Africa,2024-07-10,0
Africa,2024-07-11,0
Africa,2024-07-12,0
Africa,2024-07-13,0
Africa,2024-07-14,0
Africa,2024-07-15,0
Africa,2024-07-16,0
Africa,2024-07-17,0
Africa,2024-07-18,0
Africa,2024-07-19,0
Africa,2024-07-20,0
Africa,2024-07-21,0
Africa,2024-07-22,0
Africa,2024-07-23,0
Africa,2024-07-24,0
Africa,2024-07-25,0
Africa,2024-07-26,0
Africa,2024-07-27,0
Africa,2024-07-28,0
Africa,2024-07-29,0
Africa,2024-07-30,0
Africa,2024-07-31,0
Africa,2024-08-01,0
Africa,2024-08-02,0
Africa,2024-08-03,0
Africa,2024-08-04,0
Africa,2024-08-05,0
Africa,2024-08-06,0
Africa,2024-08-07,0
Africa,2024-08-08,0
Africa,2024-08-09,0
Africa,2024-08-10,0
Africa,2024-08-11,0
Africa,2024-08-12,0
Albania,2021-01-13,60
Albania,2021-01-14,78
Albania,2021-01-15,42
Albania,2021-01-16,61
Albania,2021-01-17,36
Albania,2021-01-18,42
Albania,2021-01-19,36
Albania,2021-01-20,36
Albania,2021-01-21,30
Albania,2021-02-18,1348
Albania,2021-02-19,1128
Albania,2021-03-23,3461
Albania,2021-03-24,2302
Albania,2021-03-25,5356
Albania,2021-03-26,2900
Albania,2021-03-27,1827
Albania,2021-03-28,13925
Albania,2021-03-31,19525
Albania,2021-04-01,16617
Albania,2021-04-02,17023
Albania,2021-04-03,13010
Albania,2021-04-04,7386
Albania,2021-04-05,13826
Albania,2021-04-06,14880
Albania,2021-04-07,10791
Albania,2021-04-08,10163
Albania,2021-04-09,8134
Albania,2021-04-10,6134
Albania,2021-04-13,13685
Albania,2021-04-16,10134
Albania,2021-04-17,10218
Albania,2021-04-18,8065
Albania,2021-04-19,13029
Albania,2021-04-20,4066
Albania,2021-04-21,22075
Albania,2021-04-22,10923
Albania,2021-04-23,8353
Albania,2021-04-24,8713
Albania,2021-04-27,8236
Albania,2021-04-28,16773
Albania,2021-04-29,19620
Albania,2021-04-30,23655
Albania,2021-05-01,17125
Albania,2021-05-04,19886
Albania,2021-05-05,19197
Albania,2021-05-06,15642
Albania,2021-05-07,13467
Albania,2021-05-08,11073
Albania,2021-05-09,3234
Albania,2021-05-10,12959
Albania,2021-05-11,9548
Albania,2021-05-12,10169
Albania,2021-05-13,5662
Albania,2021-05-14,14992
Albania,2021-05-18,8864
Albania,2021-05-19,8864
Albania,2021-05-20,5932
Albania,2021-05-21,5103
Albania,2021-05-24,8519
Albania,2021-05-27,10057
Albania,2021-05-31,4257
Albania,2021-06-01,3881
Albania,2021-06-07,5058
Albania,2021-06-08,6310
Albania,2021-06-09,6564
Albania,2021-06-10,6497
Albania,2021-06-11,7228
Albania,2021-06-12,4587
Albania,2021-06-13,1562
Albania,2021-06-14,6105
Albania,2021-06-15,5895
Albania,2021-06-16,5797
Albania,2021-06-17,8401
Albania,2021-06-21,9140
Albania,2021-06-22,11377
Albania,2021-06-23,11445
Albania,2021-06-24,10012
Albania,2021-06-29,12059
Albania,2021-06-30,12536
Albania,2021-07-01,6452
Albania,2021-07-02,7013
Albania,2021-07-05,5531
Albania,2021-07-06,5982
Albania,2021-07-07,5600
Albania,2021-07-08,5634
Albania,2021-07-09,5257
Albania,2021-07-10,4854
Albania,2021-07-11,1394
Albania,2021-07-12,6432
Albania,2021-07-13,6433
Albania,2021-07-14,7832
Albania,2021-07-15,8609
Albania,2021-07-16,7934
Albania,2021-07-17,7093
Albania,2021-07-18,2230
Albania,2021-07-21,13029
Albania,2021-07-22,14332
Albania,2021-07-30,11078
Albania,2021-07-31,8086
Albania,2021-08-01,4154
Albania,2021-08-02,9674
Albania,2021-08-03,8879
Albania,2021-08-04,7765
Albania,2021-08-05,8631
Albania,2021-08-16,9556
Albania,2021-08-17,9585
Albania,2021-08-22,3414
Albania,2021-08-23,9950
Albania,2021-08-24,9677
Albania,2021-08-25,9263
Albania,2021-08-26,10254
Albania,2021-08-27,12070
Albania,2021-08-30,13284
Albania,2021-08-31,14268
Albania,2021-09-01,12934
Albania,2021-09-02,14648
Albania,2021-09-07,14394
Albania,2021-09-08,13687
Albania,2021-09-09,12089
Albania,2021-09-10,10173
Albania,2021-09-11,8621
Albania,2021-09-12,3356
Albania,2021-09-13,8605
Albania,2021-09-14,7954
Albania,2021-09-15,7525
Albania,2021-09-16,7350
Albania,2021-09-17,7253
Albania,2021-09-20,7711
Albania,2021-09-21,7995
Albania,2021-09-22,8503
Albania,2021-09-23,9551
Albania,2021-09-24,9911
Albania,2021-09-28,8863
Albania,2021-09-29,8553
Albania,2021-09-30,8824
Albania,2021-10-01,7733
Albania,2021-10-02,6934
Albania,2021-10-05,6828
Albania,2021-10-06,6551
Albania,2021-10-07,5891
Albania,2021-10-08,5608
Albania,2021-10-09,5759
Albania,2021-10-12,6634
Albania,2021-10-13,6147
Albania,2021-10-18,5805
Albania,2021-10-19,5973
Albania,2021-10-20,5981
Albania,2021-10-21,5720
Albania,2021-10-22,5607
Albania,2021-10-25,5488
Albania,2021-10-28,5611
Albania,2021-10-29,5172
Albania,2021-11-07,2472
Albania,2021-11-10,8614
Albania,2021-11-11,8258
Albania,2021-11-17,8607
Albania,2021-11-18,8205
Albania,2021-11-25,7112
Albania,2021-12-01,10758
Albania,2021-12-06,9202
Albania,2021-12-07,10133
Albania,2021-12-08,5009
Albania,2021-12-13,9944
Albania,2021-12-14,10313
Albania,2021-12-15,9865
Albania,2022-01-05,11284
Albania,2022-01-11,9006
Albania,2022-02-07,5146
Albania,2022-02-14,3966
Albania,2022-02-15,3891
Albania,2022-02-16,3488
Albania,2022-03-15,2541
Algeria,2021-01-30,30
Algeria,2021-11-22,23526
Algeria,2021-11-30,147230
Andorra,2021-04-05,2829
Andorra,2021-04-12,1973
Anguilla,2021-02-14,1421
Antigua and Barbuda,2021-04-17,225
Antigua and Barbuda,2021-05-26,2221
Antigua and Barbuda,2021-05-27,1709
Antigua and Barbuda,2021-06-07,1686
Antigua and Barbuda,2021-07-09,260
Antigua and Barbuda,2021-07-21,114
Antigua and Barbuda,2021-07-22,1325
Antigua and Barbuda,2021-07-29,135
Antigua and Barbuda,2021-08-31,432
Antigua and Barbuda,2022-03-01,305
Argentina,2020-12-30,20102
Argentina,2020-12-31,2806
Argentina,2021-01-01,129
Argentina,2021-01-02,3312
Argentina,2021-01-03,446
Argentina,2021-01-04,10463
Argentina,2021-01-05,10731
Argentina,2021-01-06,10120
Argentina,2021-01-07,18234
Argentina,2021-01-08,27894
Argentina,2021-01-09,10211
Argentina,2021-01-10,1179
Argentina,2021-01-11,19831
Argentina,2021-01-12,19397
Argentina,2021-01-13,16778
Argentina,2021-01-14,16650
Argentina,2021-01-15,17447
Argentina,2021-01-16,5885
Argentina,2021-01-17,1064
Argentina,2021-01-18,9834
Argentina,2021-01-19,13257
Argentina,2021-01-20,19434
Argentina,2021-01-21,14121
Argentina,2021-01-22,9224
Argentina,2021-01-23,3950
Argentina,2021-01-24,304
Argentina,2021-01-25,14220
Argentina,2021-01-26,12817
Argentina,2021-01-27,10115
Argentina,2021-01-28,16050
Argentina,2021-01-29,23505
Argentina,2021-01-30,9316
Argentina,2021-01-31,625
Argentina,2021-02-01,19536
Argentina,2021-02-02,23884
Argentina,2021-02-03,26625
Argentina,2021-02-04,28143
Argentina,2021-02-05,33048
Argentina,2021-02-06,10932
Argentina,2021-02-07,1385
Argentina,2021-02-08,23437
Argentina,2021-02-09,20205
Argentina,2021-02-10,15629
Argentina,2021-02-11,17862
Argentina,2021-02-12,15844
Argentina,2021-02-13,3036
Argentina,2021-02-14,153
Argentina,2021-02-15,1318
Argentina,2021-02-16,1313
Argentina,2021-02-17,24417
Argentina,2021-02-18,63849
Argentina,2021-02-19,67912
Argentina,2021-02-20,32625
Argentina,2021-02-21,20182
Argentina,2021-02-22,67596
Argentina,2021-02-23,86984
Argentina,2021-02-24,93871
Argentina,2021-02-25,79500
Argentina,2021-02-26,81726
Argentina,2021-02-27,17912
Argentina,2021-02-28,6129
Argentina,2021-03-01,74589
Argentina,2021-03-02,75648
Argentina,2021-03-03,71530
Argentina,2021-03-04,112105
Argentina,2021-03-05,111767
Argentina,2021-03-06,54951
Argentina,2021-03-07,11798
Argentina,2021-03-08,102525
Argentina,2021-03-09,115832
Argentina,2021-03-10,164016
Argentina,2021-03-11,186920
Argentina,2021-03-12,161703
Argentina,2021-03-13,46402
Argentina,2021-03-14,9174
Argentina,2021-03-15,137654
Argentina,2021-03-16,133761
Argentina,2021-03-17,139623
Argentina,2021-03-18,138987
Argentina,2021-03-19,126226
Argentina,2021-03-20,50892
Argentina,2021-03-21,19636
Argentina,2021-03-22,83081
Argentina,2021-03-23,106510
Argentina,2021-03-24,37469
Argentina,2021-03-25,103219
Argentina,2021-03-26,93594
Argentina,2021-03-27,55109
Argentina,2021-03-28,20835
Argentina,2021-03-29,120225
Argentina,2021-03-30,163075
Argentina,2021-03-31,174999
Argentina,2021-04-01,117168
Argentina,2021-04-02,68170
Argentina,2021-04-03,74482
Argentina,2021-04-04,48498
Argentina,2021-04-05,166039
Argentina,2021-04-06,194049
Argentina,2021-04-07,238477
Argentina,2021-04-08,236007
Argentina,2021-04-09,240443
Argentina,2021-04-10,92958
Argentina,2021-04-11,48319
Argentina,2021-04-12,181850
Argentina,2021-04-13,186116
Argentina,2021-04-14,171725
Argentina,2021-04-15,151139
Argentina,2021-04-16,123750
Argentina,2021-04-17,45730
Argentina,2021-04-18,19907
Argentina,2021-04-19,90511
Argentina,2021-04-20,122765
Argentina,2021-04-21,174014
Argentina,2021-04-22,178244
Argentina,2021-04-23,194606
Argentina,2021-04-24,92259
Argentina,2021-04-25,49323
Argentina,2021-04-26,172165
Argentina,2021-04-27,153783
Argentina,2021-04-28,159060
Argentina,2021-04-29,156350
Argentina,2021-04-30,114995
Argentina,2021-05-01,20313
Argentina,2021-05-02,40181
Argentina,2021-05-03,174772
Argentina,2021-05-04,232104
Argentina,2021-05-05,245078
Argentina,2021-05-06,202902
Argentina,2021-05-07,205435
Argentina,2021-05-08,74292
Argentina,2021-05-09,18698
Argentina,2021-05-10,141730
Argentina,2021-05-11,140511
Argentina,2021-05-12,197681
Argentina,2021-05-13,192199
Argentina,2021-05-14,196582
Argentina,2021-05-15,95119
Argentina,2021-05-16,67608
Argentina,2021-05-17,187001
Argentina,2021-05-18,198309
Argentina,2021-05-19,167791
Argentina,2021-05-20,182664
Argentina,2021-05-21,177326
Argentina,2021-05-22,100469
Argentina,2021-05-23,45278
Argentina,2021-05-24,88398
Argentina,2021-05-25,63440
Argentina,2021-05-26,153168
Argentina,2021-05-27,169481
Argentina,2021-05-28,246178
Argentina,2021-05-29,227540
Argentina,2021-05-30,128899
Argentina,2021-05-31,299122
Argentina,2021-06-01,314999
Argentina,2021-06-02,309458
Argentina,2021-06-03,349753
Argentina,2021-06-04,408307
Argentina,2021-06-05,326888
Argentina,2021-06-06,217416
Argentina,2021-06-07,353304
Argentina,2021-06-08,370014
Argentina,2021-06-09,372443
Argentina,2021-06-10,335156
Argentina,2021-06-11,366882
Argentina,2021-06-12,185169
Argentina,2021-06-13,82702
Argentina,2021-06-14,238124
Argentina,2021-06-15,257924
Argentina,2021-06-16,287220
Argentina,2021-06-17,314474
Argentina,2021-06-18,399416
Argentina,2021-06-19,232642
Argentina,2021-06-20,99225
Argentina,2021-06-21,169759
Argentina,2021-06-22,288003
Argentina,2021-06-23,263252
